CustomerID,CLV,Segment,Frequency
13437.0,3408.06,High-value,7
13439.0,283.71,Low-value,1
13441.0,296.64,Low-value,1
13447.0,1104.23,Medium-value,4
13448.0,3460.9900000000002,High-value,10
13449.0,291.88,Low-value,1
13450.0,2043.72,High-value,6
13451.0,2838.56,High-value,6
13452.0,590.0,Medium-value,2
13453.0,356.98,Low-value,2
13455.0,1007.35,Medium-value,4
13456.0,1737.8200000000002,High-value,7
13458.0,9537.92,High-value,22
13460.0,183.44,Low-value,2
13461.0,1445.0,High-value,3
13462.0,143.25,Low-value,2
13464.0,674.68,Medium-value,1
13466.0,297.95,Low-value,2
13467.0,1071.91,Medium-value,2
13468.0,5656.75,High-value,41
13470.0,165.0,Low-value,2
13471.0,2501.84,High-value,4
13473.0,417.54,Medium-value,3
13474.0,226.84,Low-value,1
13475.0,1431.78,High-value,4
13476.0,1092.77,Medium-value,4
13477.0,1441.53,High-value,8
13479.0,291.0,Low-value,3
13481.0,1776.81,High-value,8
13482.0,184.64000000000001,Low-value,1
13483.0,140.34,Low-value,1
13484.0,313.8,Low-value,1
13485.0,454.24,Medium-value,1
13486.0,1122.41,High-value,3
13487.0,575.4,Medium-value,3
13488.0,8910.61,High-value,17
13489.0,449.52,Medium-value,4
13491.0,1215.82,High-value,10
13492.0,1269.84,High-value,3
13493.0,618.63,Medium-value,2
13494.0,316.26000000000005,Low-value,1
13495.0,1990.1200000000001,High-value,6
13496.0,617.93,Medium-value,3
13497.0,321.05,Low-value,3
13499.0,1146.96,High-value,7
13500.0,1136.77,High-value,4
13501.0,1310.47,High-value,2
13502.0,292.0,Low-value,3
13503.0,216.85,Low-value,1
13504.0,295.93,Low-value,1
13505.0,4282.88,High-value,8
13506.0,452.82,Medium-value,3
13507.0,2479.16,High-value,4
13508.0,110.97,Low-value,1
13509.0,979.72,Medium-value,7
13510.0,1785.16,High-value,5
13512.0,251.21,Low-value,1
13513.0,205.1,Low-value,1
13514.0,152.20000000000002,Low-value,1
13515.0,891.12,Medium-value,4
13516.0,1389.41,High-value,3
13517.0,2109.07,High-value,5
13518.0,627.16,Medium-value,1
13519.0,110.8,Low-value,2
13520.0,3487.75,High-value,8
13521.0,1071.73,Medium-value,3
13522.0,125.80000000000001,Low-value,1
13523.0,3755.38,High-value,6
13524.0,680.1800000000001,Medium-value,5
13525.0,628.78,Medium-value,2
13527.0,2218.61,High-value,8
13529.0,307.76,Low-value,2
13531.0,483.8,Medium-value,2
13532.0,210.31,Low-value,1
13533.0,269.09,Low-value,3
13534.0,5613.08,High-value,43
13536.0,3444.39,High-value,7
13538.0,1280.85,High-value,7
13539.0,605.84,Medium-value,4
13544.0,276.06,Low-value,2
13546.0,621.09,Medium-value,3
13548.0,678.16,Medium-value,2
13549.0,916.12,Medium-value,8
13551.0,91.80000000000001,Low-value,1
13552.0,3539.53,High-value,16
13555.0,4098.88,High-value,4
13557.0,584.0600000000001,Medium-value,2
13558.0,594.52,Medium-value,4
13560.0,171.42000000000002,Low-value,1
13561.0,141.85999999999999,Low-value,1
13562.0,1799.3300000000002,High-value,3
13563.0,777.53,Medium-value,2
13564.0,623.3900000000001,Medium-value,5
13565.0,240.22,Low-value,2
13566.0,856.84,Medium-value,2
13568.0,187.05,Low-value,1
13569.0,338.62,Low-value,2
13570.0,239.49,Low-value,1
13571.0,2088.94,High-value,12
13572.0,1384.25,High-value,1
13573.0,290.25,Low-value,2
13575.0,732.07,Medium-value,5
13576.0,6703.3,High-value,20
13577.0,1658.3,High-value,5
13579.0,467.04,Medium-value,2
13581.0,118.0,Low-value,1
13583.0,781.03,Medium-value,1
13584.0,142.4,Low-value,1
13587.0,347.0,Low-value,3
13588.0,2445.12,High-value,13
13589.0,379.65,Medium-value,2
13590.0,1976.1200000000001,High-value,7
13591.0,1117.13,High-value,3
13592.0,247.95999999999998,Low-value,4
13593.0,1965.0800000000002,High-value,6
13594.0,396.97,Medium-value,1
13596.0,664.11,Medium-value,2
13598.0,147.29,Low-value,2
13599.0,5026.85,High-value,33
13600.0,219.52,Low-value,1
13601.0,693.32,Medium-value,2
13602.0,428.89,Medium-value,1
13603.0,164.34,Low-value,1
13606.0,276.75,Low-value,3
13607.0,675.51,Medium-value,1
13610.0,1065.88,Medium-value,9
13611.0,1140.8,High-value,4
13614.0,1585.46,High-value,4
13615.0,399.99,Medium-value,2
13617.0,544.18,Medium-value,3
13618.0,177.34,Low-value,1
13621.0,213.85,Low-value,1
13623.0,652.4,Medium-value,7
13626.0,257.23,Low-value,1
13627.0,1624.02,High-value,7
13629.0,7792.36,High-value,11
13630.0,1995.68,High-value,11
13631.0,3021.77,High-value,12
13632.0,2114.68,High-value,6
13634.0,1547.3600000000001,High-value,5
13635.0,1071.03,Medium-value,1
13636.0,941.62,Medium-value,6
13637.0,804.3,Medium-value,3
13638.0,122.64,Low-value,1
13639.0,1033.34,Medium-value,1
13642.0,312.28,Low-value,1
13643.0,519.44,Medium-value,3
13644.0,2597.52,High-value,5
13645.0,252.1,Low-value,1
13647.0,1640.22,High-value,5
13649.0,346.6,Low-value,2
13650.0,1809.3400000000001,High-value,7
13651.0,94.2,Low-value,2
13652.0,1095.08,Medium-value,3
13654.0,2707.33,High-value,6
13655.0,932.97,Medium-value,2
13656.0,379.65,Medium-value,2
13657.0,382.14,Medium-value,2
13658.0,2421.47,High-value,7
13659.0,1540.65,High-value,3
13662.0,862.58,Medium-value,7
13663.0,189.47,Low-value,1
13666.0,84.65,Low-value,3
13667.0,299.05,Low-value,1
13668.0,6162.31,High-value,29
13669.0,218.55,Low-value,2
13670.0,349.7,Low-value,1
13672.0,-71.46,Low-value,6
13673.0,387.44,Medium-value,2
13675.0,486.82000000000005,Medium-value,2
13678.0,232.6,Low-value,1
13680.0,2199.01,High-value,5
13681.0,827.83,Medium-value,4
13682.0,59.5,Low-value,1
13684.0,62.13,Low-value,2
13685.0,3119.44,High-value,7
13686.0,72.0,Low-value,1
13689.0,910.0,Medium-value,1
13690.0,172.25,Low-value,1
13692.0,1466.8700000000001,High-value,5
13693.0,-32.0,Low-value,2
13694.0,62690.54,High-value,60
13695.0,2504.13,High-value,15
13697.0,151.3,Low-value,1
13699.0,308.58000000000004,Low-value,1
13700.0,2248.63,High-value,10
13703.0,99.5,Low-value,1
13704.0,2295.31,High-value,10
13705.0,711.86,Medium-value,3
13706.0,330.79,Low-value,1
13707.0,806.41,Medium-value,2
13708.0,285.33,Low-value,1
13709.0,6228.71,High-value,17
13710.0,180.48,Low-value,1
13711.0,252.06,Low-value,2
13712.0,228.84,Low-value,1
13715.0,1051.99,Medium-value,8
13716.0,138.28,Low-value,1
13717.0,1432.26,High-value,7
13718.0,306.55,Low-value,2
13719.0,1041.68,Medium-value,5
13720.0,799.9,Medium-value,4
13721.0,524.14,Medium-value,1
13722.0,2369.16,High-value,4
13723.0,199.85000000000002,Low-value,1
13725.0,1809.81,High-value,11
13726.0,1079.66,Medium-value,2
13727.0,333.48,Low-value,2
13728.0,1016.14,Medium-value,6
13730.0,752.6,Medium-value,2
13731.0,610.59,Medium-value,2
13732.0,491.86,Medium-value,1
13735.0,2764.48,High-value,8
13736.0,721.9,Medium-value,3
13737.0,339.6,Low-value,1
13739.0,216.9,Low-value,1
13740.0,350.75,Low-value,1
13741.0,666.33,Medium-value,4
13742.0,3079.27,High-value,14
13743.0,1340.15,High-value,8
13744.0,1080.52,Medium-value,2
13745.0,291.54,Low-value,2
13747.0,79.6,Low-value,1
13748.0,948.25,Medium-value,5
13750.0,1647.26,High-value,5
13751.0,296.25,Low-value,1
13752.0,1175.38,High-value,6
13753.0,741.26,Medium-value,1
13754.0,282.6,Low-value,2
13755.0,2101.39,High-value,10
13756.0,5145.12,High-value,15
13758.0,3190.55,High-value,7
13759.0,659.4100000000001,Medium-value,2
13760.0,286.79,Low-value,2
13761.0,1070.65,Medium-value,2
13762.0,3.552713678800501e-15,Low-value,2
13763.0,1689.46,High-value,3
13764.0,1519.42,High-value,3
13767.0,16945.71,High-value,52
13769.0,2771.8700000000003,High-value,16
13771.0,2631.7,High-value,5
13772.0,1122.63,High-value,3
13774.0,345.0,Low-value,1
13777.0,25748.350000000002,High-value,41
13778.0,178.7,Low-value,1
13780.0,360.01,Low-value,2
13781.0,127.84,Low-value,1
13782.0,908.86,Medium-value,6
13784.0,2462.79,High-value,11
13786.0,230.4,Low-value,1
13787.0,309.04,Low-value,2
13790.0,348.79999999999995,Low-value,1
13791.0,1047.68,Medium-value,3
13792.0,195.55,Low-value,2
13798.0,36352.87,High-value,63
13799.0,688.86,Medium-value,2
13800.0,558.32,Medium-value,1
13801.0,324.8,Low-value,1
13802.0,3906.27,High-value,6
13803.0,277.07,Low-value,1
13804.0,2588.39,High-value,7
13805.0,924.5999999999999,Medium-value,2
13806.0,256.38,Low-value,1
13807.0,112.6,Low-value,1
13808.0,1747.66,High-value,5
13809.0,155.05,Low-value,1
13810.0,899.51,Medium-value,4
13811.0,591.75,Medium-value,4
13812.0,539.0,Medium-value,3
13813.0,1353.41,High-value,5
13814.0,1562.12,High-value,3
13815.0,4014.91,High-value,5
13816.0,555.04,Medium-value,4
13817.0,382.98,Medium-value,2
13819.0,1140.35,High-value,3
13821.0,385.64,Medium-value,2
13822.0,632.0,Medium-value,2
13823.0,957.66,Medium-value,2
13824.0,1698.94,High-value,5
13826.0,174.65,Low-value,2
13827.0,409.8,Medium-value,3
13828.0,209.49,Low-value,1
13829.0,-102.0,Low-value,1
13831.0,2198.45,High-value,6
13832.0,40.95,Low-value,2
13833.0,383.85,Medium-value,1
13835.0,834.57,Medium-value,4
13837.0,266.59000000000003,Low-value,2
13838.0,674.82,Medium-value,4
13841.0,85.0,Low-value,1
13842.0,3385.62,High-value,9
13844.0,361.62,Low-value,1
13845.0,312.98,Low-value,1
13846.0,847.61,Medium-value,4
13848.0,1255.0,High-value,3
13849.0,1537.95,High-value,2
13850.0,1586.81,High-value,2
13851.0,2651.46,High-value,3
13853.0,1056.94,Medium-value,2
13854.0,8025.0199999999995,High-value,29
13856.0,363.4,Low-value,5
13858.0,216.17000000000002,Low-value,1
13859.0,201.16,Low-value,1
13860.0,1240.0,High-value,6
13862.0,2187.31,High-value,10
13863.0,299.56,Low-value,2
13865.0,501.56,Medium-value,4
13866.0,145.67,Low-value,1
13867.0,1005.09,Medium-value,3
13868.0,3192.54,High-value,2
13869.0,3083.65,High-value,4
13870.0,2751.25,High-value,10
13871.0,6389.8,High-value,14
13873.0,381.7,Medium-value,4
13874.0,540.45,Medium-value,1
13875.0,1786.79,High-value,5
13876.0,122.7,Low-value,1
13877.0,117.24,Low-value,1
13878.0,1271.57,High-value,1
13880.0,3219.77,High-value,13
13881.0,16989.52,High-value,22
13882.0,1131.28,High-value,6
13883.0,2538.75,High-value,9
13884.0,781.3000000000001,Medium-value,6
13885.0,506.8,Medium-value,2
13886.0,243.56,Low-value,1
13887.0,349.55,Low-value,1
13888.0,595.67,Medium-value,2
13889.0,416.90000000000003,Medium-value,1
13890.0,1860.8600000000001,High-value,14
13892.0,632.97,Medium-value,4
13893.0,821.1,Medium-value,1
13894.0,535.97,Medium-value,5
13895.0,2588.12,High-value,5
13897.0,311.16,Low-value,1
13898.0,155.93,Low-value,1
13899.0,388.52,Medium-value,2
13900.0,740.95,Medium-value,3
13901.0,2867.2000000000003,High-value,5
13904.0,332.64,Low-value,2
13908.0,2347.05,High-value,5
13911.0,2580.91,High-value,9
13914.0,613.95,Medium-value,3
13917.0,272.04,Low-value,2
13918.0,1212.8400000000001,High-value,2
13919.0,350.16,Low-value,3
13922.0,172.25,Low-value,1
13923.0,351.13,Low-value,1
13924.0,1682.08,High-value,11
13925.0,616.65,Medium-value,6
13926.0,223.85000000000002,Low-value,1
13927.0,348.99,Low-value,1
13928.0,464.57,Medium-value,4
13929.0,802.85,Medium-value,3
13930.0,337.34,Low-value,2
13931.0,1230.93,High-value,3
13932.0,307.4,Low-value,1
13933.0,608.79,Medium-value,2
13934.0,922.1,Medium-value,1
13936.0,361.28000000000003,Low-value,2
13937.0,158.85,Low-value,1
13938.0,71.66,Low-value,1
13939.0,556.75,Medium-value,4
13940.0,839.14,Medium-value,4
13941.0,4912.41,High-value,7
13946.0,561.57,Medium-value,3
13947.0,90.60000000000001,Low-value,1
13948.0,102.0,Low-value,1
13949.0,2427.32,High-value,6
13950.0,728.5600000000001,Medium-value,5
13951.0,674.45,Medium-value,3
13952.0,3246.091,High-value,3
13953.0,3515.68,High-value,7
13954.0,378.59,Medium-value,3
13955.0,322.96,Low-value,2
13956.0,1019.27,Medium-value,5
13958.0,-102.45,Low-value,1
13959.0,594.04,Medium-value,3
13960.0,230.22,Low-value,2
13962.0,169.54999999999998,Low-value,2
13963.0,664.54,Medium-value,4
13967.0,80.7,Low-value,1
13969.0,8956.92,High-value,20
13971.0,2702.2200000000003,High-value,11
13972.0,190.25,Low-value,2
13973.0,264.7,Low-value,1
13974.0,413.59000000000003,Medium-value,1
13975.0,2438.19,High-value,7
13976.0,357.98,Low-value,1
13978.0,196.79,Low-value,2
13979.0,869.87,Medium-value,1
13980.0,200.14,Low-value,1
13982.0,1861.1100000000001,High-value,5
13983.0,2590.46,High-value,13
13984.0,488.03,Medium-value,6
13985.0,7024.53,High-value,16
13986.0,320.46,Low-value,1
13988.0,4098.8,High-value,9
13989.0,1266.08,High-value,2
13990.0,311.3,Low-value,1
13991.0,847.54,Medium-value,7
13992.0,76.8,Low-value,1
13993.0,3409.66,High-value,12
13994.0,2274.14,High-value,6
13995.0,1383.49,High-value,6
13999.0,3865.26,High-value,15
14000.0,633.71,Medium-value,2
14001.0,2030.3300000000002,High-value,4
14002.0,529.73,Medium-value,2
14004.0,4582.64,High-value,7
14005.0,2874.72,High-value,5
14006.0,962.19,Medium-value,3
14009.0,685.9300000000001,Medium-value,3
14012.0,328.8,Low-value,1
14013.0,473.02,Medium-value,3
14014.0,505.18,Medium-value,1
14015.0,917.34,Medium-value,1
14016.0,4328.46,High-value,5
14019.0,1398.96,High-value,4
14020.0,642.8,Medium-value,2
14021.0,631.9,Medium-value,3
14022.0,440.0,Medium-value,1
14023.0,584.07,Medium-value,2
14024.0,327.7,Low-value,2
14027.0,104.82,Low-value,1
14029.0,467.66,Medium-value,2
14030.0,2358.84,High-value,8
14031.0,14634.64,High-value,23
14032.0,2929.84,High-value,18
14034.0,509.09,Medium-value,4
14035.0,1428.02,High-value,5
14036.0,626.65,Medium-value,1
14037.0,147.20000000000002,Low-value,2
14038.0,1554.48,High-value,4
14039.0,152.2,Low-value,1
14040.0,3487.59,High-value,15
14041.0,141.41,Low-value,1
14044.0,646.42,Medium-value,4
14045.0,1659.75,High-value,4
14046.0,154.99,Low-value,1
14047.0,1290.01,High-value,7
14048.0,375.13,Medium-value,2
14049.0,5536.15,High-value,6
14050.0,746.36,Medium-value,2
14051.0,15477.34,High-value,26
14052.0,225.35999999999999,Low-value,1
14053.0,260.25,Low-value,2
14054.0,92.46000000000001,Low-value,1
14055.0,725.6400000000001,Medium-value,1
14056.0,8062.46,High-value,29
14057.0,6141.1,High-value,18
14059.0,183.6,Low-value,1
14060.0,6135.38,High-value,20
14062.0,10464.85,High-value,12
14064.0,1168.92,High-value,7
14066.0,152.55,Low-value,1
14067.0,374.7,Medium-value,2
14068.0,265.85,Low-value,1
14071.0,1306.16,High-value,9
14073.0,139.54,Low-value,2
14075.0,942.26,Medium-value,3
14076.0,118.67,Low-value,1
14077.0,499.42,Medium-value,5
14078.0,1049.37,Medium-value,6
14079.0,375.1,Medium-value,1
14080.0,45.599999999999994,Low-value,1
14081.0,891.77,Medium-value,4
14082.0,182.25,Low-value,1
14083.0,1002.9,Medium-value,9
14085.0,4408.54,High-value,19
14087.0,178.72,Low-value,2
14088.0,50415.49,High-value,14
14089.0,158.75,Low-value,1
14090.0,76.32000000000001,Low-value,1
14092.0,4063.1,High-value,17
14093.0,433.86,Medium-value,1
14096.0,57120.909999999996,High-value,34
14098.0,147.35,Low-value,1
14099.0,3092.9700000000003,High-value,12
14100.0,191.95,Low-value,1
14101.0,5976.79,High-value,6
14102.0,1060.33,Medium-value,8
14104.0,216.21,Low-value,2
14105.0,1260.33,High-value,2
14107.0,2688.48,High-value,8
14108.0,594.16,Medium-value,3
14109.0,80.2,Low-value,2
14110.0,5669.65,High-value,13
14111.0,688.6,Medium-value,5
14112.0,2774.17,High-value,12
14113.0,1377.92,High-value,8
14114.0,386.53,Medium-value,2
14116.0,1382.74,High-value,5
14117.0,90.0,Low-value,1
14119.0,-19.9,Low-value,1
14121.0,2740.3,High-value,6
14124.0,419.58,Medium-value,1
14125.0,2720.63,High-value,3
14126.0,643.6300000000001,Medium-value,4
14127.0,709.71,Medium-value,3
14128.0,637.5,Medium-value,2
14129.0,1123.8600000000001,High-value,5
14130.0,480.91,Medium-value,1
14132.0,3580.13,High-value,12
14133.0,590.34,Medium-value,5
14135.0,4690.31,High-value,15
14138.0,965.88,Medium-value,2
14139.0,415.82,Medium-value,1
14140.0,920.05,Medium-value,3
14141.0,879.0300000000001,Medium-value,6
14142.0,311.81,Low-value,1
14143.0,115.8,Low-value,1
14145.0,3148.2,High-value,5
14146.0,2949.57,High-value,6
14147.0,468.4,Medium-value,3
14148.0,157.2,Low-value,1
14149.0,259.43,Low-value,3
14150.0,658.64,Medium-value,2
14152.0,611.09,Medium-value,3
14154.0,1345.62,High-value,2
14155.0,118.75,Low-value,1
14156.0,113214.59,High-value,66
14157.0,392.44,Medium-value,3
14158.0,507.65999999999997,Medium-value,1
14159.0,4615.64,High-value,14
14161.0,1097.6200000000001,Medium-value,3
14162.0,289.36,Low-value,2
14163.0,2445.91,High-value,4
14164.0,1631.77,High-value,2
14165.0,120.44,Low-value,1
14167.0,562.59,Medium-value,4
14171.0,363.79,Low-value,1
14173.0,450.84,Medium-value,4
14174.0,134.46,Low-value,1
14175.0,3108.06,High-value,7
14176.0,574.0,Medium-value,5
14177.0,544.51,Medium-value,5
14178.0,1600.26,High-value,7
14179.0,701.57,Medium-value,2
14180.0,4640.77,High-value,31
14184.0,452.89,Medium-value,1
14185.0,197.65,Low-value,1
14188.0,2018.91,High-value,10
14189.0,4604.31,High-value,24
14191.0,4660.01,High-value,14
14193.0,853.39,Medium-value,2
14194.0,11216.75,High-value,32
14195.0,962.7,Medium-value,3
14196.0,335.52,Low-value,1
14198.0,663.5,Medium-value,7
14199.0,185.39999999999998,Low-value,1
14201.0,688.04,Medium-value,9
14204.0,150.61,Low-value,1
14205.0,218.78,Low-value,4
14206.0,308.26,Low-value,2
14208.0,151.74,Low-value,1
14209.0,2067.13,High-value,7
14210.0,1900.89,High-value,7
14211.0,2208.3,High-value,13
14212.0,1070.48,Medium-value,1
14213.0,-1192.2,Low-value,1
14214.0,1000.23,Medium-value,7
14215.0,1777.92,High-value,7
14216.0,1839.3,High-value,4
14217.0,1925.3600000000001,High-value,24
14218.0,169.48000000000002,Low-value,1
14219.0,89.94,Low-value,1
14220.0,632.4000000000001,Medium-value,2
14221.0,3427.85,High-value,10
14222.0,683.17,Medium-value,1
14223.0,975.23,Medium-value,4
14224.0,1009.73,Medium-value,4
14226.0,2184.2400000000002,High-value,7
14227.0,3315.71,High-value,15
14229.0,1450.6,High-value,5
14231.0,822.0600000000001,Medium-value,5
14232.0,2043.93,High-value,8
14233.0,1447.51,High-value,5
14234.0,754.12,Medium-value,4
14235.0,3093.86,High-value,6
14236.0,490.86,Medium-value,2
14237.0,161.0,Low-value,1
14238.0,146.85,Low-value,1
14239.0,2323.5,High-value,13
14240.0,890.34,Medium-value,2
14241.0,213.70000000000002,Low-value,1
14242.0,280.55,Low-value,2
14243.0,2535.88,High-value,14
14245.0,1677.48,High-value,5
14246.0,1474.06,High-value,3
14247.0,136.77,Low-value,1
14248.0,302.58,Low-value,1
14250.0,1904.05,High-value,3
14251.0,2879.7000000000003,High-value,5
14256.0,935.0600000000001,Medium-value,3
14257.0,3087.27,High-value,6
14258.0,12650.08,High-value,10
14259.0,120.0,Low-value,1
14261.0,1163.45,High-value,2
14262.0,2618.23,High-value,8
14264.0,319.47,Low-value,3
14265.0,530.18,Medium-value,2
14267.0,1279.09,High-value,7
14270.0,492.65000000000003,Medium-value,1
14271.0,112.32000000000001,Low-value,1
14272.0,437.96,Medium-value,2
14273.0,559.97,Medium-value,4
14276.0,1019.39,Medium-value,5
14277.0,3928.8,High-value,4
14280.0,134.04,Low-value,1
14282.0,3701.44,High-value,15
14284.0,578.45,Medium-value,3
14285.0,1910.01,High-value,4
14286.0,4595.81,High-value,5
14287.0,151.23,Low-value,4
14288.0,413.85,Medium-value,2
14289.0,911.26,Medium-value,6
14290.0,2307.4500000000003,High-value,6
14291.0,3873.3,High-value,12
14292.0,4819.33,High-value,14
14293.0,1046.56,Medium-value,4
14295.0,154.70000000000002,Low-value,2
14297.0,1284.06,High-value,6
14298.0,50862.44,High-value,45
14299.0,2855.35,High-value,18
14300.0,43.2,Low-value,1
14301.0,632.04,Medium-value,2
14304.0,197.1,Low-value,2
14305.0,1803.76,High-value,5
14306.0,2083.42,High-value,3
14307.0,2995.7200000000003,High-value,6
14309.0,2319.6800000000003,High-value,10
14311.0,229.71,Low-value,2
14312.0,1611.5900000000001,High-value,6
14314.0,120.0,Low-value,1
14315.0,2456.98,High-value,7
14317.0,508.58,Medium-value,1
14320.0,343.11,Low-value,3
14321.0,1530.75,High-value,5
14323.0,574.26,Medium-value,4
14326.0,166.85,Low-value,2
14327.0,311.65000000000003,Low-value,1
14329.0,4889.14,High-value,14
14331.0,462.66,Medium-value,2
14332.0,840.21,Medium-value,3
14333.0,351.45,Low-value,2
14334.0,2539.46,High-value,9
14335.0,454.86,Medium-value,2
14336.0,1614.91,High-value,4
14338.0,554.22,Medium-value,4
14339.0,289.91,Low-value,4
14340.0,134.7,Low-value,1
14341.0,2151.08,High-value,9
14342.0,607.71,Medium-value,6
14344.0,889.9300000000001,Medium-value,8
14345.0,108.98,Low-value,1
14346.0,1021.58,Medium-value,2
14348.0,409.57,Medium-value,1
14349.0,133.5,Low-value,1
14350.0,258.7,Low-value,2
14351.0,51.0,Low-value,1
14352.0,1078.96,Medium-value,4
14353.0,90.6,Low-value,1
14354.0,163.62,Low-value,2
14355.0,174.4,Low-value,1
14356.0,666.9399999999999,Medium-value,4
14357.0,225.12,Low-value,1
14359.0,882.58,Medium-value,6
14360.0,2118.03,High-value,4
14362.0,151.5,Low-value,1
14364.0,3717.35,High-value,8
14367.0,9134.12,High-value,19
14368.0,155.0,Low-value,1
14371.0,100.5,Low-value,1
14373.0,76.55,Low-value,1
14375.0,235.56,Low-value,1
14377.0,617.05,Medium-value,2
14379.0,348.1,Low-value,2
14381.0,202.68,Low-value,1
14382.0,615.49,Medium-value,1
14383.0,1247.69,High-value,3
14385.0,202.10999999999999,Low-value,3
14386.0,142.4,Low-value,1
14387.0,1727.6,High-value,3
14388.0,3172.04,High-value,10
14389.0,999.72,Medium-value,5
14390.0,4582.22,High-value,13
14393.0,67.95,Low-value,1
14395.0,3444.11,High-value,12
14396.0,487.99,Medium-value,2
14397.0,2556.68,High-value,23
14400.0,559.7,Medium-value,2
14401.0,4039.98,High-value,14
14403.0,1426.31,High-value,5
14404.0,1409.72,High-value,7
14406.0,156.75,Low-value,1
14407.0,2111.08,High-value,9
14408.0,2599.03,High-value,7
14409.0,1908.25,High-value,7
14410.0,573.45,Medium-value,15
14411.0,1063.0,Medium-value,1
14412.0,761.33,Medium-value,3
14413.0,121.05,Low-value,1
14414.0,1485.1299999999999,High-value,8
14415.0,5766.85,High-value,18
14416.0,490.22,Medium-value,2
14418.0,1937.25,High-value,3
14419.0,1051.79,Medium-value,6
14420.0,385.87,Medium-value,2
14421.0,813.11,Medium-value,2
14422.0,4263.64,High-value,6
14423.0,265.2,Low-value,1
14424.0,322.08,Low-value,1
14426.0,3918.9,High-value,16
14427.0,363.34000000000003,Low-value,2
14428.0,1209.37,High-value,7
14431.0,423.26000000000005,Medium-value,2
14432.0,2248.5,High-value,6
14434.0,1372.8,High-value,6
14436.0,89.06,Low-value,1
14437.0,-43.400000000000006,Low-value,2
14438.0,131.9,Low-value,1
14439.0,2661.24,High-value,1
14440.0,2357.68,High-value,5
14441.0,1545.14,High-value,10
14442.0,1544.6200000000001,High-value,5
14443.0,1400.88,High-value,7
14446.0,1010.35,Medium-value,4
14447.0,1163.23,High-value,5
14448.0,375.35,Medium-value,2
14449.0,885.8,Medium-value,4
14450.0,483.25,Medium-value,3
14451.0,643.9,Medium-value,2
14452.0,259.05,Low-value,2
14453.0,119.93,Low-value,1
14456.0,3002.51,High-value,14
14457.0,113.64,Low-value,1
14459.0,1837.92,High-value,1
14460.0,383.34,Medium-value,4
14461.0,2103.06,High-value,3
14462.0,1942.45,High-value,15
14463.0,529.62,Medium-value,3
14465.0,1038.44,Medium-value,3
14466.0,2272.4,High-value,7
14467.0,596.26,Medium-value,4
14470.0,461.19,Medium-value,2
14472.0,1852.67,High-value,8
14473.0,234.34,Low-value,2
14474.0,537.71,Medium-value,2
14475.0,799.82,Medium-value,6
14476.0,193.0,Low-value,1
14477.0,1307.81,High-value,5
14479.0,316.25,Low-value,2
14480.0,279.05,Low-value,1
14481.0,636.51,Medium-value,2
14482.0,2022.81,High-value,6
14483.0,129.20000000000002,Low-value,2
14484.0,321.92,Low-value,1
14485.0,162.8,Low-value,1
14487.0,1152.73,High-value,7
14488.0,1047.43,Medium-value,2
14489.0,463.38,Medium-value,1
14491.0,340.93,Low-value,2
14493.0,2362.84,High-value,7
14494.0,139.56,Low-value,1
14495.0,123.80000000000001,Low-value,2
14496.0,538.8100000000001,Medium-value,2
14497.0,457.47,Medium-value,2
14498.0,1957.32,High-value,5
14499.0,808.44,Medium-value,3
14500.0,356.85,Low-value,3
14501.0,190.31,Low-value,3
14502.0,2310.18,High-value,14
14503.0,3543.26,High-value,6
14504.0,673.26,Medium-value,4
14505.0,5772.49,High-value,11
14506.0,1960.65,High-value,5
14507.0,1352.88,High-value,7
14508.0,268.05,Low-value,2
14511.0,1267.41,High-value,6
14512.0,275.28,Low-value,2
14513.0,438.49,Medium-value,4
14514.0,990.2,Medium-value,3
14515.0,2076.89,High-value,6
14517.0,330.45,Low-value,2
14518.0,174.37,Low-value,1
14520.0,270.6,Low-value,2
14522.0,974.54,Medium-value,4
14523.0,241.09,Low-value,1
14524.0,1843.83,High-value,9
14525.0,4105.07,High-value,13
14527.0,7709.69,High-value,86
14528.0,364.21999999999997,Low-value,1
14529.0,578.61,Medium-value,3
14530.0,2862.11,High-value,6
14532.0,932.85,Medium-value,4
14533.0,1812.6200000000001,High-value,9
14534.0,4025.6,High-value,25
14535.0,2831.7400000000002,High-value,4
14536.0,170.95,Low-value,1
14537.0,355.56,Low-value,1
14538.0,388.25,Medium-value,2
14539.0,537.48,Medium-value,2
14540.0,952.66,Medium-value,3
14541.0,1453.35,High-value,8
14542.0,103.25,Low-value,1
14543.0,2916.17,High-value,21
14544.0,2004.3,High-value,2
14546.0,2482.86,High-value,9
14547.0,3953.9500000000003,High-value,9
14548.0,652.8,Medium-value,2
14549.0,289.24,Low-value,1
14550.0,757.37,Medium-value,2
14551.0,186.23,Low-value,2
14552.0,164.22,Low-value,1
14553.0,859.27,Medium-value,5
14554.0,2279.4900000000002,High-value,4
14555.0,312.54,Low-value,2
14557.0,0.0,Low-value,2
14560.0,2174.18,High-value,24
14561.0,1080.76,Medium-value,3
14562.0,4676.62,High-value,22
14565.0,3073.77,High-value,6
14566.0,1432.0,High-value,1
14567.0,1524.46,High-value,3
14569.0,227.39,Low-value,1
14570.0,218.06,Low-value,2
14572.0,2775.39,High-value,10
14573.0,1590.12,High-value,13
14576.0,35.400000000000006,Low-value,1
14577.0,859.71,Medium-value,4
